time,open,high,low,close,SMA #1,SMA #2,SMA #4,Volume,EMA,Histogram,MACD,Signal
1707436800,53.094641524423004,53.72696881912222,53.094641524423004,53.49180930928894,52.77575311037941,52.37772151840886,51.589107308835544,159312287992.88336,51.47587070882766,0.11440794893296419,0.2559497522880889,0.14154180335512473
1707523200,53.48336865303549,53.670896652436554,53.48336865303549,53.670896652436554,52.86971915425871,52.49913950933342,51.60804196086331,139546181448.8101,51.49771176299292,0.13733873936868696,0.3132152275659834,0.17587648819729645
1707609600,53.66727013159147,53.9402947880624,53.652923379717066,53.9402947880624,52.98654590418844,52.63697539409926,51.62868221197898,97419197375.84454,51.52201607170008,0.1601007181928026,0.3760023859382997,0.2159016677454971
1707696000,53.93553518748061,54.028809639658625,53.86053416234547,53.86053416234547,53.10774129289241,52.74140805049795,51.64922889488182,101145064043.60901,51.54528490842292,0.15891627025466282,0.4145470055638256,0.2556307353091628
1707782400,53.84607064910543,53.90042342202944,53.68249097821983,53.90042342202944,53.23228597523378,52.84930853102969,51.670218677568535,195631815512.01007,51.56871912248866,0.15005833049641393,0.4432036484296802,0.29314531793326626
1707868800,53.89688368496741,54.026087356873965,53.881986732648215,54.026087356873965,53.376681321656235,52.956758327446515,51.692161418469624,207324000677.92334,51.59317054770642,0.1419870686593243,0.47062915375742165,0.32864208509809734
1707955200,54.00189652433135,54.07666459246586,53.65179056991043,53.71702555238399,53.49271991010214,53.02706319914339,51.712075993202745,191513875974.96423,51.614303433325105,0.10676519184912542,0.4620985749095041,0.3553333830603787
1708041600,53.67910347803313,54.14886572961587,53.58968487800876,53.91138613023142,53.63360020690919,53.103667975217036,51.732558800953086,194056049028.9232,51.63715997757293,0.08825612543807693,0.46565353985797486,0.37739741441989794
1708128000,53.88956213911712,53.90544459668036,53.69628040424319,53.77290771093152,53.738960351290416,53.17243474578085,51.75101712188844,134420948322.54655,51.65841119880038,0.05975043986270928,0.45208546424828455,0.39233502438557527
1708214400,53.77562104970257,53.77562104970257,53.33804160200535,53.45930734936248,53.77506724339439,53.22004576391176,51.76819208329767,136936913777.47234,51.67633056348259,0.015161325625574429,0.4112866814175433,0.3961253557919689
1708300800,53.44717104412935,53.454984985189924,52.862130698278975,52.914381696204224,53.71732448208593,53.24653879623291,51.78116132805219,122398939880.1658,51.68864948022608,-0.05196833047972621,0.3311649426923111,0.3831332731720373
1708387200,52.906679020903326,53.2864132843421,52.906679020903326,53.04981171860498,53.655215988702764,53.26246757148099,51.79453207859458,150185527422.07516,51.702193383095526,-0.08616975792904957,0.2754210757607254,0.36159083368977496
1708473600,53.040264335032504,53.44955715607848,52.87550859760783,53.16114263456752,53.577300773353286,53.28192333877111,51.80901234924142,203490688471.6222,51.71671029107037,-0.09928106460484426,0.23748950293371962,0.3367705675385639
1708560000,53.14246027031027,53.21401106665954,52.68244906609571,52.90879669588613,53.482127026707346,53.29493415980013,51.82190590488265,168826463579.92197,51.72857184733719,-0.12146890142117195,0.18493444076209897,0.3064033421832709
1708646400,52.901936292150744,53.134252761317725,52.63780613737297,52.86722161092388,53.378806845596785,53.30554641041554,51.833941326419335,142607906101.4769,51.73990169573109,-0.13445485273622165,0.13833477626299384,0.2727896289992155
1708732800,52.859897070673036,53.034621427113684,52.5867993601789,52.731529235938915,53.24935103350329,53.31301617758,51.84439444192449,125036458333.10153,51.74976863642968,-0.14669239123031352,0.08942413996132359,0.2361165311916371
1708819200,52.73095167932321,52.83326358120735,52.285996386640264,52.34861000608475,53.112509478873356,53.302614694488,51.853818507271995,101254179498.41043,51.75572725702326,-0.17326242575626605,0.019538498996304554,0.1928009247525706
1708905600,52.26098187654122,52.93755334728806,52.26098187654122,52.93755334728806,53.015126200579026,53.32436320374435,51.86632565353048,116678897327.49474,51.767486720607984,-0.14500604706124348,0.011543365926016236,0.15654941298725972
1708992000,52.92497620434775,53.76572590088144,52.92497620434775,53.76572590088144,53.01440801957401,53.37668418543247,51.88288969115288,262091296319.73535,51.78736969752613,-0.06826923322146228,0.07121287146043187,0.13948210468189415
1709078400,53.756588659106605,55.135220455781834,53.756588659106605,55.135220455781834,53.181999330215945,53.478533286805416,51.90630536908625,247827690771.35883,51.82068164536947,0.06953301245037141,0.22639837024485843,0.15686535779448701
1709164800,55.10460208691257,55.10460208691257,54.30018100237114,54.66403937773936,53.35696509836946,53.53714479022794,51.9285265857185,455394052621.8672,51.848973762109466,0.1207599677940267,0.3078153175370204,0.1870553497429937
1709251200,54.64072395399494,54.64072395399494,54.23692589728512,54.261736132151626,53.47815753972412,53.566686764213706,51.94860938364293,276704989201.25653,51.87298134788103,0.11915819271668293,0.33600309063884737,0.21684489792216444
1709337600,54.244901974399994,54.244901974399994,53.38718615652095,53.55995048403901,53.518038324671274,53.54766954901254,51.96415073337901,232821371189.22302,51.889767110429865,0.06514450766233093,0.2982755325000781,0.23313102483774717
1709424000,53.54929452153798,54.32361271715048,53.44761609087065,53.807628718709786,53.60792152695363,53.545024276830745,51.98138976676206,184913125974.27386,51.90885031051225,0.04155562881390368,0.28507556085512675,0.24351993204122308
1709510400,53.81236502623696,54.92574850864062,53.81236502623696,54.92574850864062,53.813774216725314,53.59629053116131,52.006825783840355,257496335785.2079,51.93886919805582,0.09372782993950807,0.3606797194656082,0.2669518895261001
1709596800,54.916924619726494,55.08026972044472,53.85525934301035,54.13586226008796,53.95420751914022,53.601779276322006,52.03138641371753,435647859932.1049,51.96072982553873,0.06867254265370482,0.3527925678432311,0.2841200251895263
1709683200,54.12831821610187,54.38308019143475,53.49199133216786,53.56940017839096,54.076286536370844,53.59439800762236,52.05379791773819,589977782986.8591,51.97673649571636,0.010627891091528174,0.29740488905393647,0.2867769979624083
1709769600,53.558372694908364,53.922013995885585,53.16523565526449,53.27455155129772,54.10998635677181,53.56255627867567,52.07515772632323,315586596039.2029,51.98965007835896,-0.04774154531910063,0.22710006631353252,0.27484161163263315
1709856000,53.2624673144,53.566837063352466,53.2624673144,53.54951587623974,54.08836535430764,53.551386686941086,52.0971243950353,260983980008.3425,52.00517113107419,-0.06678178422220238,0.1913643813548802,0.2581461655770826
1709942400,53.52650555402544,53.64954075854311,52.97489913470158,53.34098599618026,53.90894190834748,53.54547061928198,52.11705088464301,320509231716.82227,52.018462821274255,-0.09087638471272746,0.14455068468617327,0.23542706939890073
1710028800,53.33220237495062,54.06206351692826,53.243391959377576,53.622497948121016,53.80478776538564,53.580876431877826,52.139103538317705,199228128445.82147,52.034423369800095,-0.08539543180049117,0.12868277964828678,0.21407821144877795
1710115200,53.61151764574602,53.91544910689294,53.591416640862136,53.68404350706159,53.74701850287664,53.61258802130065,52.16152638844041,311170797071.60724,52.050837500519116,-0.07550752345446671,0.11969380713069455,0.19520133058516126
1710201600,53.67642528223878,53.90827959382564,53.42501923975714,53.665665618581684,53.7575900163309,53.63781417050136,52.184034865615615,312188932387.55334,52.066905441992375,-0.0683041920930274,0.109821090468877,0.1781252825619044
1710288000,53.65532700559486,54.02220225265396,53.31770682526874,53.647189969877175,53.74154614144764,53.674733834200914,52.20637120929171,348795456267.92255,52.08262966615043,-0.06301167186838671,0.09936069272642101,0.16237236459480772
1710374400,53.63218588659516,53.688300959901056,53.30417213083163,53.41957407797735,53.59092869838132,53.7023514575536,52.22778908008074,282579792424.78613,52.09593259562135,-0.07239747908622476,0.07187551573702677,0.14427299482325154
1710460800,53.41791207759206,53.63459390180958,53.245408776294134,53.3711289268736,53.51445536505988,53.73433144210033,52.24872400222596,482042699539.0919,52.108621116330326,-0.07889209145344955,0.045657880506439597,0.12454997195988915
1710547200,53.362128299607335,53.605788922116595,53.054016261254056,53.34047136623864,53.49156248384465,53.78392451010802,52.2661381096273,302203843366.6508,52.120878332747324,-0.0819191270846166,0.022151063104118407,0.104070190188735
1710633600,53.340198793170934,53.83388666048331,53.29139463772796,53.47077556996985,53.51118488571187,53.81058562124211,52.2844838409992,326483427570.7933,52.13431014605302,-0.07215515655905087,0.013876244489921419,0.08603140104897229
1710720000,53.446190395611524,54.09198947920593,53.215207199895545,53.90807305213742,53.54704060330164,53.81770297880492,52.30811233067462,255336602540.85202,52.151959528203115,-0.03512982461173403,0.042119120284304756,0.07724894489603878
1710806400,53.85325221084577,54.11193440719071,53.7267824495875,53.82193126133369,53.59513512981698,53.75203851908251,52.331115106138625,399835473245.8129,52.16857616236362,-0.016283132122860214,0.05689502974246352,0.07317816186532373
1710892800,53.824817559090874,54.110927436574606,53.79385468649988,53.88173625110928,53.6210589601158,53.712923362751006,52.35436522237946,350807571444.2561,52.18562253140587,-0.00046733830058830195,0.07259398898958835,0.07306132729017666
1710979200,53.8789419217627,53.8789419217627,53.28657827996799,53.28657827996799,53.58131243740645,53.664165470141825,52.374157408868484,318273992016.82745,52.19657731497365,-0.02917748398509755,0.036589472308804716,0.06576695629390227
1711065600,53.28143092432512,53.365756457686054,53.107290161294785,53.23469058356673,53.53821493390495,53.647902475118215,52.39436094650054,238433546199.85184,52.206906800233284,-0.04955385152012147,0.0038246418937504245,0.053378493413871894
1711152000,53.23107952507781,53.33834171253551,53.21619266519648,53.21619266519648,53.49511520343689,53.61833067244255,52.41476158073094,208398455817.89822,52.21694944565581,-0.06139480462597219,-0.02336501236859334,0.03802979225737885
1711238400,53.21540708124019,53.53780309259226,53.21540708124019,53.53780309259226,53.50693810489837,53.548933401640134,52.43687103787779,145164120383.2221,52.23009226801339,-0.04542035174770489,-0.018745647427252266,0.026674704320452623
1711324800,53.53872029492285,53.77091333327216,53.51990279164561,53.77091333327216,53.546916545538224,53.53068595529934,52.45852560328768,175338629865.76956,52.245423820901536,-0.018393501483373702,0.0036828274662354943,0.022076328949609196
1711411200,53.76610353661092,53.98243392218702,53.595153479741654,53.760048609110434,53.58887426982542,53.54021837683531,52.481024271898185,250689324364.4088,52.26049471431655,-0.0013840045842699426,0.020346323219271767,0.02173032780354171
1711497600,53.758694876400966,54.0814944493205,53.758694876400966,53.974136402978864,53.639210353126316,53.57519761941937,52.50456221352736,213178013033.5541,52.27754587539777,0.02281424195656762,0.05024813024925123,0.027433888292683613
1711584000,53.97464534811426,54.11603325640127,53.85443702121879,53.998677001907794,53.64827074810334,53.597655675702775,52.52696802267091,259545762156.29767,52.294671558248616,0.03810128799775652,0.07506049828987926,0.03695921029212274
1711670400,53.997004353221115,53.997004353221115,53.55916976354904,53.709481559956664,53.637025777965654,53.6160804538916,52.54772695543124,186043932908.4806,52.3087492697084,0.026892852263456786,0.07057527562144372,0.04368242335798694
1711756800,53.70531884749076,53.99122866379605,53.41967733973143,53.76760698127163,53.62561285098188,53.623335905549126,52.56741794979579,153551643231.07767,52.32326526683838,0.02176903841593006,0.07089372137789951,0.04912468296196945
1711843200,53.767770154893604,53.84853715577277,53.471940934970064,53.60392014370969,53.657347037356054,53.619329737381534,52.585455771503085,119191065601.54166,52.33600810143412,0.0065223902672792294,0.05727767079606849,0.05075528052878926
1711929600,53.62484370320468,54.06270325910053,53.450640575275465,53.99913413883367,53.73379139288274,53.63600316339413,52.60513088242703,156504239027.76483,52.352556619219186,0.021383079781424584,0.07748413025557,0.05610105047414541
1712016000,53.999145741834255,54.010550438603,53.84915613663964,53.84915613663964,53.79708774002707,53.64610147173225,52.6250280030315,156504239027.76483,52.367448156705954,0.019493827401000155,0.08046833472539561,0.06097450732439545
1712102400,53.8494130794833,54.185351456631395,53.66468751853355,54.013392155910445,53.84464664635889,53.67579237562891,52.646107500473676,156505146172.6954,52.38382570893685,0.027213048085769936,0.09499081743160787,0.06777776934583793
1712188800,54.01458078324086,54.61787554726231,54.01458078324086,54.61787554726231,53.929342867757896,53.73812970664834,52.66927364728415,156259002648.17603,52.406055060561975,0.06858355398391056,0.15350721182572613,0.08492365784181558
1712275200,54.51509141717261,54.623917367555165,54.36700750360386,54.58104417784644,54.011442424631504,53.80015834722874,52.692348551365946,225791157928.3889,52.42769674332102,0.08779379764282351,0.19466590489534497,0.10687210725252146
1712361600,54.57026234408529,54.57026234408529,54.548688186413706,54.55955026601653,54.06998381093526,53.85459708203107,52.7141735997367,156924565209.08972,52.448909216183665,0.09288608641813254,0.22297971527518712,0.13009362885705458
1712448000,54.55565715183464,54.68453777267924,54.30657579822782,54.30657579822782,54.100773690567266,53.87452221933559,52.73430838862429,117822816224.92966,52.46739346078112,0.07387831391005714,0.22244152124462602,0.14856320733456888
1712534400,54.30555329137048,54.54109399557059,54.12266407906521,54.12266407906521,54.142091942478125,53.88955886022217,52.75395822197899,184506262827.63113,52.4838638151919,0.045000548381755906,0.20481389281176376,0.15981334443000786
1712620800,54.130004005198906,54.23389117884153,53.88894139174134,54.23389117884153,54.18872036223512,53.90716660660878,52.77460646066974,196715172841.78278,52.501277022790404,0.030182787203300143,0.19754182843413304,0.1673590412308329
1712707200,54.24077044703219,54.558410071390654,54.24077044703219,54.558410071390654,54.284169355003215,53.97075819617991,52.79689401587042,201454365993.59064,52.521746008348615,0.038497327138798,0.2154807001543304,0.1769833730155324
1712793600,54.50278138461479,54.71266970685759,54.25084758995548,54.52826770733713,54.337082711853554,54.03543705236844,52.81947799492612,196480357913.95117,52.5417113983883,0.03815348730406548,0.22467523214561425,0.18652174484154876
1712880000,54.526604406701765,56.355624275451746,54.51820767660859,55.589830726117704,54.51115017080135,54.15411895541449,52.847767060641374,162878753564.58942,52.57204094393785,0.10198389501675859,0.314001613612497,0.21201771859573842
1712966400,55.57454976841706,57.02891800177864,55.4564731403203,56.31086514777658,54.74089746998798,54.2927720581737,52.87999099844412,297908825247.1795,52.60924317482182,0.18072720092598077,0.4379267197532144,0.25719951882723363
1713052800,56.2913244598091,56.411140479884104,55.562121422921564,55.703224151546884,54.84943233041643,54.38938759908744,52.90867908168846,388140839316.7075,52.64002905518724,0.1794848933111623,0.4815556354661865,0.3020707421550242
1713139200,55.69843586383105,55.69843586383105,55.22622118617989,55.44522007968891,54.935849920600674,54.47364617261636,52.935584587634565,252116866637.93234,52.667941403689746,0.15007820585617532,0.4896684994752434,0.33959029361906806
1713225600,55.44141874222136,55.85160531343965,55.44141874222136,55.76653103512499,55.056547997511515,54.56326590422367,52.965350354229486,261525137358.69385,52.69877314131597,0.14118865096824035,0.5160761073293685,0.37488745636112814
1713312000,55.74270845717583,55.74270845717583,55.35093131680512,55.37346127249314,55.16323654493806,54.63200511775294,52.993104157064884,195100246825.05508,52.725386953566485,0.09971293644838508,0.4995286269216095,0.3998156904732244
1713398400,55.36869025931885,55.602241359548685,55.36869025931885,55.55446135575103,55.30641627260663,54.72425410754265,53.02029016355676,231663652800.12323,52.75353694761807,0.07639560434138931,0.49531019589996106,0.41891459155857175
1713484800,55.53743681716158,55.672066335719414,55.527251658815466,55.672066335719414,55.45023378829442,54.81947707526505,53.04700249796058,258304603372.15427,52.78257704103202,0.06146207919860858,0.49574219055683244,0.43428011135822386
1713571200,55.653875941121115,55.674399935125784,55.036921552589355,55.036921552589355,55.498084936414294,54.89112714570903,53.07082383111465,157883521467.24258,52.80500832970423,0.004387386072894628,0.43976434394934216,0.43537695787644753
1713657600,55.026132695103946,55.243102349719905,54.94705536280692,55.15563433689885,55.56082159937047,54.94895215561229,53.09319994419471,131267927598.40213,52.82839764320865,-0.02800919594440454,0.4003654629459419,0.4283746588903464
1713744000,55.18134186746326,55.30063363886717,55.13561143023643,55.30063363886717,55.53190189064541,55.02152603072367,53.11641117119797,143272555899.47437,52.85299700634953,-0.04149835088112319,0.37650172028894247,0.41800007117006566
1713830400,55.12533000561548,55.24311608044129,54.74912293940718,55.01630700677887,55.402446076545644,55.071671773267084,53.13751875983479,143074972504.9721,52.87452247899062,-0.06973356802182246,0.3308331111427876,0.40056667916461003
1713916800,55.02237291825822,55.02237291825822,54.65388188277678,54.86563068602547,55.3186867299935,55.08405953020525,53.157314707370325,154264727286.29507,52.89433450095117,-0.0970430069892172,0.27926292042808853,0.37630592741730573
1714003200,54.86988344157487,54.916440047315575,54.82009343425136,54.916440047315575,55.265808726756156,55.10082932367872,53.17724083527233,194370491759.1666,52.91445495414882,-0.10926105405207504,0.23972960985221192,0.34899066390428696
1714089600,54.91602863297058,55.03076316433862,54.833396443657826,54.99335266855282,55.18849089009895,55.12251944380553,53.19592377150906,159548616092.20828,52.93514050354588,-0.10946474171033616,0.2121597367663668,0.32162447847670295
1714176000,54.98663599434806,55.075278295916775,54.37553383323179,54.457488375310234,55.096893600380646,55.13006507265965,53.21239558591473,127770502294.99034,52.950288243563435,-0.14098388284169472,0.14539462492458455,0.28637850776627927
1714262400,54.45652216994545,54.45652216994545,54.19396686197556,54.38656803681805,54.98010426848735,55.14326027054729,53.2303750837583,110803055335.1355,52.964579584789846,-0.1604856902823993,0.08577139491328012,0.24625708519567943
1714348800,54.384030748571156,54.88037252909813,54.384030748571156,54.88037252909813,54.90093488782522,55.17558433806012,53.249993091051735,128569940345.29471,52.98364220115112,-0.1350277500582135,0.07747239762291258,0.21250014768112607
1714435200,54.8866772719553,54.97821779516848,54.86516292615755,54.86516292615755,54.883759025182044,55.19092198079845,53.26980240909617,169090106853.0901,53.002363800404915,-0.1149007931580909,0.06887415623351245,0.18377494939160335
1714521600,54.87144099947906,54.87144099947906,53.924593905940654,53.924593905940654,54.76065498208622,55.16073829072864,53.28530155163682,228745656923.57446,53.01154021936547,-0.15796267571870867,-0.013678395256782494,0.14428428046192618
1714608000,54.05005941337973,54.126928811757736,54.05005941337973,54.12518438785243,54.64311005698475,55.08750597381537,53.30075855550958,207018880310.4228,53.02262125586783,-0.16518656128213943,-0.0621989211407481,0.10298764014139132
1714694400,54.12304815633102,54.76552068622871,54.12304815633102,54.76552068622871,54.61803142492973,55.01023875073798,53.31553421299333,152970010956.75894,53.03996353875699,-0.12112915233965266,-0.0484238002831745,0.07270535205647816
1714780800,54.75688402079899,55.01134819985265,54.75688402079899,55.01134819985265,54.63260317631246,54.975644953153264,53.33034085341953,161807199080.9766,53.05957930652909,-0.07213973482116454,-0.017469316469977514,0.05467041835118702
1714867200,55.00751272802068,55.00751272802068,54.846968890675065,54.884599313555846,54.62941910293648,54.94761391484661,53.3444848868029,105524025286.56183,53.07773870958408,-0.046239670482117926,-0.003129169751460381,0.043110500730657544
1714953600,54.88407034411114,54.89447325178619,54.6690653129851,54.827481091734555,54.612831945254655,54.9006614176771,53.357455657901134,137472594334.7436,53.09514908154578,-0.031620233672067996,0.003585208640572546,0.03520544231264054
1715040000,54.828370266598505,55.00982807793565,54.77066088070932,54.96307630560751,54.663390738284384,54.880142169332814,53.369175320799066,150399373100.54633,53.11373542208371,-0.012467060529248897,0.01962161665107942,0.03208867718032832
1715126400,54.95897333287213,54.95897333287213,54.76038880398273,54.76038880398273,54.70077281500086,54.840438541744405,53.381049088553006,136678881840.38846,53.13012003284887,-0.013036267931564316,0.015793342265872923,0.02882961019743724
1715212800,54.76248130466511,54.86635896423042,54.72911105706903,54.86635896423042,54.699371458514086,54.80015317316995,53.394844561052686,139072555063.6348,53.14739604211635,-0.006209719389263846,0.02106746096085743,0.027277180350121277
1715299200,54.866006860558926,54.866006860558926,54.691589145943674,54.691589145943674,54.68201408049269,54.78288655283767,53.40106007543418,135557207363.9151,53.162761147627066,-0.013007529619104473,0.011017768326240684,0.024025297945345157
1715385600,54.69264598784307,54.80602249663307,54.64339620985073,54.69725631675273,54.75928032157391,54.75996765183036,53.404485989886716,135090157831.96738,53.17802975627508,-0.01644375763300047,0.0034706009040945673,0.01991435853709504
1715472000,54.695015401531464,54.948275719102,54.695015401531464,54.948275719102,54.84158945469886,54.7423497558421,53.40764035306504,75338188352.03195,53.1956441439649,-0.0018975934087975474,0.017542366776098106,0.019439960184895654
